train_loss,val_loss,train_acc,val_acc,val_f1
2.2855512445623223,2.3866397857666017,76.25513668036449,72.16828478964402,0.5521072535352182
2.2823225882920353,2.3860036849975588,76.9162051098803,74.59546925566343,0.5696350898709454
2.261023846539584,2.388232946395874,77.34500625335001,73.62459546925567,0.5442927698491045
2.2669665718620475,2.3464298486709594,77.39860639628372,74.91909385113269,0.5627544628621934
2.2563598440452055,2.3539002418518065,77.68447382526354,75.5663430420712,0.5631539322261422
2.2529465556144714,2.3827248096466063,77.93460782562087,74.75728155339806,0.5754191805510592
2.2439981549978256,2.321188807487488,78.54207611220296,76.86084142394822,0.5894030294687705
2.2432725849476727,2.360172414779663,78.25620868322315,75.72815533980582,0.5694281247011036
2.233854426579042,2.320491337776184,78.13114168304449,76.05177993527508,0.5713652482005264
2.2296535901047965,2.296273636817932,78.66714311238164,76.2135922330097,0.5809830524526579
2.225211490284313,2.3442689180374146,78.81007682687154,76.05177993527508,0.6071726174961357
2.2110724340785635,2.314165210723877,79.5426121136323,75.24271844660194,0.5843389279948676
2.2174632373181256,2.3129056453704835,79.27461139896373,77.50809061488673,0.6310633852689669
2.2028718929399145,2.2890642404556276,79.38181168483116,76.37540453074433,0.5987942714212915
2.2080442769960924,2.30799560546875,79.29247811327497,76.69902912621359,0.5671094861201266
2.19759557463906,2.303388071060181,79.91781311416831,77.18446601941747,0.6010206278437047
2.1860876191746104,2.2891298294067384,80.13221368590317,76.86084142394822,0.6021417210546655
2.1842015886848625,2.2984960794448854,80.31088082901555,75.24271844660194,0.5899958389222533
2.1808807985349135,2.285475158691406,80.22154725745935,77.66990291262135,0.6008119292586251
2.170467737046155,2.31460382938385,80.56101482937288,75.72815533980582,0.5572115277230822
2.1693226207386362,2.2925750970840455,80.65034840092908,77.50809061488673,0.5686649587926204
2.165342391891913,2.2781927824020385,80.63248168661784,76.05177993527508,0.5908995670432559
2.1572450467131357,2.275067949295044,81.18634983026621,77.50809061488673,0.6126952045393281
2.1471932882612403,2.2847292184829713,81.3650169733786,75.08090614886731,0.5920688637579663
2.148512074893171,2.2547561168670653,81.52581740217974,76.69902912621359,0.5905432604229779
2.1442952115427363,2.2319287776947023,81.68661783098088,78.80258899676376,0.5791791479305415
2.138255299492316,2.239612030982971,81.77595140253707,78.80258899676376,0.6289792319794457
2.1331939101219177,2.2860182523727417,81.99035197427193,76.86084142394822,0.6179365002618739
2.122142194346948,2.269649696350098,82.06181883151689,77.83171521035598,0.6167808700324907
2.121884236281568,2.237790560722351,82.24048597462927,78.64077669902913,0.6177713746640427
2.112431058829481,2.2292675256729124,82.84795426121136,78.15533980582525,0.6072049166818831
2.1116827076131646,2.229935312271118,82.7228872610327,76.05177993527508,0.5630671413847913
2.1043349423191766,2.228767204284668,82.47275326067536,78.4789644012945,0.5611289478781083
2.1069960431619124,2.2477692365646362,82.68715383241022,78.31715210355988,0.6198221087046696
2.104196987368844,2.267427921295166,82.41915311774164,78.31715210355988,0.572096693338171
2.0979494750499725,2.2621018171310423,83.49115597641594,75.88996763754045,0.557616715027734
2.091649428009987,2.220483589172363,83.36608897623726,79.12621359223301,0.6132428666721227
2.0902330807664176,2.2179089307785036,83.72342326246203,77.83171521035598,0.6082627126353383
2.0855476544661955,2.20588960647583,83.4732892621047,79.93527508090615,0.615064508426307
2.0830506059256466,2.2394558906555178,83.41968911917098,79.12621359223301,0.561149191883436
2.0834646929394114,2.220642066001892,83.81275683401823,76.86084142394822,0.6088958706816078
2.078517447818409,2.2122729063034057,83.43755583348222,76.53721682847896,0.5888922128853846
2.070331936532801,2.1926522731781004,83.7055565481508,80.58252427184466,0.6318591948982066
2.0670327760956506,2.1736894845962524,83.74128997677327,81.55339805825243,0.6380075989002209
2.0650945658033546,2.2162177324295045,84.29515812042166,76.86084142394822,0.5502886029000543
2.0635144737633793,2.199016880989075,84.2236912631767,77.50809061488673,0.5942489203971538
2.0597494041377846,2.238379788398743,84.38449169197784,78.80258899676376,0.5712701980024885
2.0610619390552696,2.2080036401748657,84.74182597820261,79.6116504854369,0.5895599070752685
2.055753753943877,2.1802042841911318,84.34875826335536,79.44983818770227,0.6128913402056819
2.0572684678164395,2.193590235710144,84.79542612113632,79.77346278317152,0.632402897442808
2.0552899078889326,2.195114588737488,84.72395926389137,80.2588996763754,0.6068870975509247
2.0505158603191376,2.183842492103577,84.86689297838127,79.44983818770227,0.5882916364820336
2.046653528105129,2.1756147861480715,84.72395926389137,79.44983818770227,0.6018138840620161
2.0516303059729664,2.19751296043396,84.33089154904413,78.96440129449839,0.5894513455179126
2.041465710509907,2.167665433883667,85.06342683580489,79.6116504854369,0.6028568244988304
2.0488458533178675,2.1960267543792726,84.5988922637127,80.2588996763754,0.6060389639538643
2.0369585007429123,2.170049285888672,85.42076112202966,80.09708737864078,0.598744595883566
2.036280846053904,2.1713961601257323,85.33142755047346,79.44983818770227,0.6191380427514707
2.0361294245178048,2.198729467391968,85.17062712167233,76.86084142394822,0.5828758441241447
2.031418626958674,2.1570843696594237,85.15276040736109,80.90614886731392,0.5732709616717656
2.026955994692716,2.179647994041443,85.74236197963195,77.02265372168284,0.5902129939040699
2.0306960967454044,2.1709441542625427,85.06342683580489,78.64077669902913,0.5956671720091521
2.0268488214774565,2.186667275428772,85.86742897981061,79.6116504854369,0.62090969794924
2.0294446145946328,2.201312613487244,85.70662855100947,78.15533980582525,0.5987751203505963
2.026435526934537,2.1852345943450926,86.11756298016795,78.64077669902913,0.5914693375601947
2.024477854371071,2.1741495370864867,85.76022869394319,80.58252427184466,0.5946663204395863
2.0222467319531874,2.1765145778656008,85.90316240843309,79.12621359223301,0.5648827900219284
2.0234490131789986,2.1706671953201293,85.68876183669823,80.42071197411003,0.5878491950072067
2.020551322536035,2.180395984649658,86.20689655172414,76.37540453074433,0.5478804033993878
2.0138504112308677,2.1453014850616454,86.49276398070396,78.96440129449839,0.5816167563056882
2.020713288675655,2.157441735267639,85.8138288368769,78.4789644012945,0.6102421769273452
2.015378114852038,2.1860278367996218,86.0996962658567,80.74433656957929,0.5791676481555748
2.0093827952038157,2.1590030789375305,86.3319635519028,81.71521035598705,0.6040096506358401
2.010712297125296,2.1746533513069153,86.34983026621404,80.42071197411003,0.6083679184787666
2.0101005827838723,2.2026059150695803,86.13542969447919,80.58252427184466,0.5925901471476638
2.0060721148144114,2.162623071670532,86.13542969447919,80.42071197411003,0.6406247942982704
2.0104859308762983,2.1591867923736574,86.13542969447919,80.74433656957929,0.6109105671641518
2.0037908012216743,2.1614782214164734,86.20689655172414,79.77346278317152,0.5988757421903425
1.9996261366389014,2.186700868606567,86.85009826692871,80.2588996763754,0.6028671988325028
2.0060175318609583,2.1476742744445803,86.59996426657138,78.96440129449839,0.6032280721882467
2.0073259350928394,2.1591384768486024,86.38556369483652,80.09708737864078,0.5804786791676729
1.9972615810957821,2.167403531074524,86.70716455243881,78.64077669902913,0.6185250272072288
2.001528263092041,2.179175877571106,86.51063069501518,81.3915857605178,0.6076218071994726
2.0036270225589927,2.165278160572052,86.26049669465785,80.58252427184466,0.612989428723578
1.9999485991217874,2.137964940071106,86.97516526710739,79.77346278317152,0.5942808546915125
1.994510436599905,2.164643204212189,87.10023226728605,79.93527508090615,0.5963139507465055
1.9914455291899769,2.1677083134651185,87.26103269608718,79.93527508090615,0.5780280916954134
1.9960353442213752,2.1442552328109743,86.88583169555119,81.06796116504854,0.5941517141991097
1.9932444827123121,2.1540747404098513,87.20743255315348,83.1715210355987,0.6343738041702675
1.9979120330377058,2.1759020328521728,86.74289798106128,79.28802588996764,0.660144036589472
1.9875616742806002,2.209823751449585,87.22529926746472,80.74433656957929,0.6192981561930714
1.9909827438267795,2.15850031375885,87.49329998213328,81.55339805825243,0.6326523426258948
1.9893209067257969,2.154171860218048,87.4039664105771,80.74433656957929,0.6010209175858594
1.985624299807982,2.156372332572937,86.99303198141861,80.74433656957929,0.6423116780364383
1.985873906449838,2.1585532665252685,87.52903341075576,80.74433656957929,0.5942689884090251
1.9879953143271534,2.16457941532135,87.27889941039842,81.87702265372168,0.6273753407486572
1.9852539558302273,2.1369197607040404,87.74343398249061,81.87702265372168,0.6336107650858506
1.9858177358453923,2.1523528337478637,87.22529926746472,79.93527508090615,0.6253715405096604
1.9799374030394987,2.1855492115020754,87.68983383955691,80.74433656957929,0.6038584710054777
1.9823336858641019,2.163624954223633,87.61836698231195,81.3915857605178,0.6530438416496623
1.9838510765270754,2.1542161464691163,87.38609969626586,81.3915857605178,0.6071621383216269
1.9776511923833326,2.1645558357238768,87.60050026800072,79.12621359223301,0.5982459398315081
1.9846549440513959,2.1670240640640257,87.58263355368948,81.55339805825243,0.6244388063959672
1.9812896102666855,2.1667667388916017,87.15383241021976,81.06796116504854,0.5997346386073801
1.9788981134241277,2.184251093864441,88.13650169733786,80.09708737864078,0.6473993782336348
1.9720111990516835,2.1866273641586305,87.60050026800072,79.93527508090615,0.6270812449696918
1.9765347933227366,2.1595415592193605,88.0650348400929,80.58252427184466,0.6030037122859659
1.9757951552217656,2.152702844142914,87.93996783991425,80.42071197411003,0.6017583363525824
1.9780530157414349,2.1560391545295716,87.76130069680185,80.90614886731392,0.626674154956949
1.9776128110560505,2.1357598066329957,87.7791674111131,83.1715210355987,0.6303767937929452
1.975058619271625,2.174915635585785,87.93996783991425,80.74433656957929,0.6053204113556944
1.9735609943216497,2.135116755962372,87.95783455422547,81.71521035598705,0.6331282110015295
1.96168692139062,2.1492255568504333,88.0650348400929,81.71521035598705,0.6152979512094021
1.9716473804278807,2.1475780725479128,87.93996783991425,81.06796116504854,0.6012307684511371
1.9666426953944294,2.1737598419189452,88.19010184027158,78.96440129449839,0.5638884921837994
1.9671564901416951,2.1631370782852173,88.47596926925138,81.71521035598705,0.6156919103978542
1.9648349339311773,2.1557569026947023,87.79703412542433,80.58252427184466,0.6364898568522863
1.9659047722816467,2.147515046596527,88.24370198320528,81.71521035598705,0.6393420787284452
1.9639093469489703,2.1581368446350098,87.65410041093443,81.87702265372168,0.6441465140095053
1.962659314274788,2.1394009351730348,88.42236912631768,79.93527508090615,0.6180848696942024
1.958419694141908,2.1399025440216066,88.31516884045024,79.77346278317152,0.59715889736739
1.9605896418744868,2.133226680755615,88.36876898338396,80.09708737864078,0.6331187128750807
1.9655471755699678,2.1180057168006896,88.36876898338396,80.90614886731392,0.6215439907590852
1.962817743420601,2.153696119785309,88.45810255494014,80.74433656957929,0.6240283118128482
1.9542787142775275,2.1352604150772097,88.17223512596034,81.55339805825243,0.6548101345747924
1.9604431729425082,2.1501633286476136,88.0650348400929,80.90614886731392,0.6331704262762553
1.9626278023828159,2.139168930053711,88.22583526889404,82.36245954692556,0.6535013984456169
1.959368726069277,2.139564347267151,88.27943541182776,81.55339805825243,0.6540430665183812
1.9629730446772142,2.132342553138733,88.297302126139,82.03883495145631,0.6612227520176743
1.9504560801115902,2.151176404953003,88.60103626943005,80.90614886731392,0.629801029427466
1.9539641060612418,2.160235953330994,88.3866356976952,81.55339805825243,0.6155972166100461
1.9558423906564713,2.1406993508338927,88.81543684116491,81.55339805825243,0.6681160578005538
1.9585345888679677,2.142143416404724,88.40450241200644,79.93527508090615,0.6067370682145957
1.9529053433374925,2.1234084129333497,88.2079685545828,81.71521035598705,0.6372171349816175
1.9528071081096476,2.126594638824463,88.35090226907272,82.52427184466019,0.6501135224605494
1.9572367586872794,2.1535012245178224,88.56530284080758,81.06796116504854,0.6016969635529115
1.9560631960630417,2.148719882965088,88.79757012685367,80.58252427184466,0.5956530476531142
1.9452466571872884,2.132949209213257,88.83330355547615,82.36245954692556,0.6255069145770659
1.9524618752978065,2.144938087463379,89.20850455601214,81.22977346278317,0.6078476320621825
1.948269621892409,2.1452859163284304,88.40450241200644,81.06796116504854,0.6108162036067277
1.952331931753592,2.1456913709640504,88.77970341254243,81.22977346278317,0.6670055360579515
1.9497973404147408,2.14066401720047,88.6189029837413,82.20064724919094,0.629703604937663
1.9503656124526805,2.1494759917259216,88.65463641236377,82.36245954692556,0.6137265163528561
1.9446781494400718,2.1373494029045106,88.74396998391995,81.71521035598705,0.6196218264718363
1.9463333162394436,2.1368683099746706,88.81543684116491,80.2588996763754,0.6264862699199546
1.945688859982924,2.133611023426056,88.97623726996605,82.03883495145631,0.6144749641521277
1.9399974183602766,2.1446181535720825,89.31570484187958,80.58252427184466,0.6001106734589925
1.9456973482262006,2.1442913174629212,88.69036984098624,81.06796116504854,0.6229761348266312
1.9464550099589608,2.1402358531951906,88.94050384134357,81.71521035598705,0.612514285957796
1.943595600399104,2.1548125743865967,88.70823655529747,81.71521035598705,0.6240840389081158
1.9372634833509272,2.1514392733573913,89.33357155619082,81.06796116504854,0.6335810340678963
1.9353931776501916,2.140809726715088,89.22637127032338,80.58252427184466,0.6409659304588511
1.9396719404242255,2.1588171243667604,89.10130427014472,82.03883495145631,0.6114041896558104
1.934353843331337,2.13678560256958,89.61943898517063,81.55339805825243,0.6556407540824843
1.9367645179683513,2.1456461191177367,89.31570484187958,81.3915857605178,0.6303871249661169
1.9395313384858044,2.1208566069602965,89.11917098445596,82.36245954692556,0.6843634244450729
1.9427510689605365,2.14285888671875,88.81543684116491,81.22977346278317,0.6306187314023249
1.9346921741962433,2.139289605617523,89.54797212792568,80.42071197411003,0.6042792028667909
1.938124420967969,2.149334120750427,88.99410398427729,81.55339805825243,0.6243921665199211
1.9381749399683692,2.1232099533081055,89.3693049848133,81.3915857605178,0.6335394582522781
1.9379265050996433,2.1525922536849977,89.60157227085939,81.22977346278317,0.6272396713094448
1.9320392527363517,2.140152096748352,89.06557084152224,80.2588996763754,0.6269809433014005
1.932445310733535,2.1226572751998902,89.17277112738967,82.84789644012945,0.6407617694617544
1.9316112168810584,2.14317102432251,89.44077184205824,80.74433656957929,0.6306279879125082
1.9415386562997645,2.1204906702041626,89.45863855636948,81.71521035598705,0.6378329995900763
1.931416544047269,2.1427417516708376,89.35143827050206,81.55339805825243,0.6361800274842943
1.9323613968762485,2.127247703075409,89.06557084152224,81.87702265372168,0.6384371434822437
1.9327652251178569,2.1542484045028685,89.35143827050206,81.22977346278317,0.6290135467527698
1.9335824224081906,2.164507746696472,89.58370555654815,79.77346278317152,0.6326715183320468
1.926743584600362,2.1350749254226686,89.49437198499196,80.74433656957929,0.6069149731711266
1.9307129816575483,2.126016092300415,89.08343755583348,81.71521035598705,0.644537924976697
1.9323777569965883,2.1173379182815553,89.10130427014472,81.22977346278317,0.638408259082612
1.9282099225304343,2.1130082249641418,89.10130427014472,81.87702265372168,0.6286895485206039
1.9339352290738712,2.1390045404434206,89.11917098445596,82.03883495145631,0.6634761036491325
1.9327864470806988,2.132811200618744,88.77970341254243,82.20064724919094,0.6499151539814937
1.9272564229640095,2.154940927028656,89.72663927103805,81.55339805825243,0.6122593773889555
1.9306213097138838,2.1244686603546143,89.60157227085939,81.3915857605178,0.6668593751378412
1.9290460293943232,2.114032006263733,89.78023941397177,82.03883495145631,0.6473919205257233
1.9255903918634762,2.1191834807395935,89.3693049848133,80.90614886731392,0.6295655525409856
1.9288885634053836,2.124515724182129,89.60157227085939,83.00970873786407,0.6509321042641458
1.9287383136424152,2.1316261291503906,89.20850455601214,81.06796116504854,0.6361622262829237
1.9235275225205855,2.1345704436302184,89.61943898517063,81.71521035598705,0.6349999660242025
1.9292381717400118,2.1454821825027466,90.0303734143291,81.22977346278317,0.6154393525182056
1.9255106422034176,2.1388746023178102,89.422905127747,80.58252427184466,0.6388766625255677
1.9234598075801677,2.125047743320465,89.58370555654815,82.68608414239482,0.6500399368653846
1.9225259328430349,2.1269434809684755,89.8874396998392,81.3915857605178,0.6403233549335438
1.9234152558175,2.1422536611557006,89.76237269966053,80.2588996763754,0.6225679481533891
1.9246139174157924,2.126250910758972,89.54797212792568,81.22977346278317,0.6529613987209664
1.9194925766099582,2.1148051857948302,89.99463998570663,82.03883495145631,0.6224582820399539
1.919493163173849,2.129935085773468,89.8874396998392,81.06796116504854,0.6253876119053984
1.92159102992578,2.127791666984558,90.31624084330892,82.36245954692556,0.6256442692287056
1.9168639304963024,2.12683162689209,89.85170627121673,81.87702265372168,0.6122382195611935
1.9203751967711882,2.128855574131012,90.0303734143291,81.87702265372168,0.6534196811316444
1.9208708893169055,2.1337247133255004,89.69090584241557,81.71521035598705,0.6353234363630921
1.919669820503755,2.141599452495575,89.92317312846167,81.06796116504854,0.6270361776948085
1.9207809946753762,2.1339574575424196,89.70877255672681,82.03883495145631,0.6536951341404256
